date,close,volume,open,high,low
12/11/13,49.38,62295230,50.55,50.77,49.01
12/10/13,50.245,68301310,48.64,50.77,48.54
12/9/13,48.84,35930850,48.09,48.97,47.74
12/6/13,47.94,42877640,48.98,49.39,47.71
12/5/13,48.34,43773340,48.15,48.7,47.87
12/4/13,48.62,60306210,46.46,48.77,46.26
12/3/13,46.73,31998810,46.75,47.2,46.29
12/2/13,47.06,50674560,46.9,47.54,46.26
11/29/13,47.01,22953920,46.75,47.21,46.5
11/27/13,46.49,44887500,45.97,46.67,45.53
11/26/13,45.89,81892990,44.66,46.17,43.55
11/25/13,44.82,82469790,46.36,46.65,44.04
11/22/13,46.23,40465250,47.04,47.27,45.96
11/21/13,46.7,34821540,46.99,47.46,46.685
11/20/13,46.43,53833880,46.61,47.55,46.31
11/19/13,46.36,75452630,46.26,47,45.72
11/18/13,45.83,85676080,48.47,48.84,45.8
11/15/13,49.01,42394340,49.11,49.48,48.71
11/14/13,48.99,75042140,48.7,49.57,48.03
11/13/13,48.71,79082730,46.23,48.74,46.06
11/12/13,46.605,68071910,46,47.37,45.83
11/11/13,46.2,80718180,47.04,47.53,45.73
11/8/13,47.53,70540080,47.81,48.65,47.25
11/7/13,47.56,96906910,49.24,49.87,47.3
11/6/13,49.12,67745300,50.26,50.45,48.71
11/5/13,50.105,76659340,47.79,50.18,47.51
11/4/13,48.22,80194620,49.365,49.75,48.02
11/1/13,49.75,94776920,50.85,52.09,49.72
10/31/13,50.205,248338900,47.155,52,46.5
10/30/13,49.01,111666400,50,50.21,48.75
10/29/13,49.395,101787400,50.73,50.79,49.25
10/28/13,50.229,73116480,51.54,51.7,49.61
10/25/13,51.95,44931490,53.18,53.24,51.88
10/24/13,52.445,46436620,52.38,52.84,51.5928
10/23/13,51.9,57037800,51.75,52.25,51.13
